"BehaviorSpace results (NetLogo 6.2.1)"
"ExperimentoDifusiónTresModelos.nlogo"
"DiffTresModelos"
"09/07/2022 12:37:26:086 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-26","26","-16","16"
"[run number]","la-red","num-nodos","[step]","ticks"
"756","aleatoria","100","17","17"
"750","aleatoria","100","35","35"
"758","aleatoria","100","17","17"
"757","aleatoria","100","30","30"
"762","aleatoria","100","22","22"
"759","aleatoria","100","26","26"
"766","aleatoria","100","20","20"
"765","aleatoria","100","30","30"
"761","aleatoria","100","27","27"
"767","aleatoria","100","20","20"
"763","aleatoria","100","25","25"
"764","aleatoria","100","25","25"
"769","aleatoria","100","18","18"
"760","aleatoria","100","38","38"
"770","aleatoria","100","21","21"
"772","aleatoria","100","18","18"
"771","aleatoria","100","23","23"
"768","aleatoria","100","33","33"
"775","aleatoria","100","20","20"
"773","aleatoria","100","25","25"
"776","aleatoria","100","25","25"
"777","aleatoria","100","20","20"
"774","aleatoria","100","38","38"
"784","aleatoria","100","13","13"
"781","aleatoria","100","19","19"
"779","aleatoria","100","28","28"
"778","aleatoria","100","33","33"
"780","aleatoria","100","19","19"
"782","aleatoria","100","28","28"
"783","aleatoria","100","27","27"
"785","aleatoria","100","17","17"
"787","aleatoria","100","19","19"
"786","aleatoria","100","24","24"
"788","aleatoria","100","20","20"
"790","aleatoria","100","15","15"
"789","aleatoria","100","29","29"
"791","aleatoria","100","28","28"
"793","aleatoria","100","19","19"
"794","aleatoria","100","18","18"
"792","aleatoria","100","30","30"
"795","aleatoria","100","19","19"
"796","aleatoria","100","18","18"
"798","aleatoria","100","17","17"
"797","aleatoria","100","26","26"
"801","aleatoria","150","15","15"
"799","aleatoria","100","18","18"
"800","aleatoria","100","18","18"
"803","aleatoria","150","19","19"
"805","aleatoria","150","23","23"
"804","aleatoria","150","36","36"
"806","aleatoria","150","22","22"
"802","aleatoria","150","28","28"
"807","aleatoria","150","25","25"
"808","aleatoria","150","28","28"
"810","aleatoria","150","22","22"
"812","aleatoria","150","21","21"
"817","aleatoria","150","20","20"
"813","aleatoria","150","24","24"
"809","aleatoria","150","24","24"
"816","aleatoria","150","21","21"
"814","aleatoria","150","27","27"
"811","aleatoria","150","48","48"
"815","aleatoria","150","30","30"
"819","aleatoria","150","19","19"
"820","aleatoria","150","19","19"
"818","aleatoria","150","22","22"
"822","aleatoria","150","27","27"
"826","aleatoria","150","18","18"
"825","aleatoria","150","25","25"
"828","aleatoria","150","23","23"
"824","aleatoria","150","36","36"
"821","aleatoria","150","33","33"
"823","aleatoria","150","31","31"
"827","aleatoria","150","24","24"
"829","aleatoria","150","20","20"
"833","aleatoria","150","19","19"
"831","aleatoria","150","28","28"
"835","aleatoria","150","20","20"
"830","aleatoria","150","35","35"
"832","aleatoria","150","25","25"
"834","aleatoria","150","26","26"
"836","aleatoria","150","29","29"
"838","aleatoria","150","18","18"
"837","aleatoria","150","25","25"
"839","aleatoria","150","24","24"
"842","aleatoria","150","22","22"
"840","aleatoria","150","22","22"
"843","aleatoria","150","19","19"
"841","aleatoria","150","25","25"
"844","aleatoria","150","15","15"
"846","aleatoria","150","18","18"
"847","aleatoria","150","24","24"
"845","aleatoria","150","30","30"
"848","aleatoria","150","27","27"
"850","aleatoria","150","15","15"
"851","aleatoria","150","17","17"
"849","aleatoria","150","21","21"
"852","aleatoria","150","22","22"
"856","aleatoria","150","26","26"
"854","aleatoria","150","28","28"
"858","aleatoria","150","16","16"
"857","aleatoria","150","20","20"
"861","aleatoria","150","17","17"
"855","aleatoria","150","51","51"
"853","aleatoria","150","37","37"
"860","aleatoria","150","22","22"
"863","aleatoria","150","20","20"
"866","aleatoria","150","20","20"
"865","aleatoria","150","26","26"
"867","aleatoria","150","22","22"
"868","aleatoria","150","19","19"
"864","aleatoria","150","22","22"
"862","aleatoria","150","25","25"
"869","aleatoria","150","25","25"
"873","aleatoria","150","12","12"
"859","aleatoria","150","27","27"
"870","aleatoria","150","24","24"
"871","aleatoria","150","20","20"
"872","aleatoria","150","18","18"
"874","aleatoria","150","24","24"
"877","aleatoria","150","20","20"
"876","aleatoria","150","25","25"
"879","aleatoria","150","17","17"
"878","aleatoria","150","23","23"
"880","aleatoria","150","24","24"
"881","aleatoria","150","28","28"
"875","aleatoria","150","40","40"
"885","aleatoria","150","18","18"
"882","aleatoria","150","23","23"
"884","aleatoria","150","20","20"
"890","aleatoria","150","13","13"
"889","aleatoria","150","23","23"
"883","aleatoria","150","32","32"
"886","aleatoria","150","23","23"
"888","aleatoria","150","35","35"
"891","aleatoria","150","20","20"
"893","aleatoria","150","17","17"
"894","aleatoria","150","21","21"
"896","aleatoria","150","17","17"
"887","aleatoria","150","24","24"
"895","aleatoria","150","27","27"
"899","aleatoria","150","19","19"
"897","aleatoria","150","25","25"
"898","aleatoria","150","23","23"
"900","aleatoria","150","20","20"
"892","aleatoria","150","26","26"
"902","aleatoria","200","18","18"
"901","aleatoria","200","24","24"
"904","aleatoria","200","26","26"
"907","aleatoria","200","29","29"
"906","aleatoria","200","25","25"
"905","aleatoria","200","34","34"
"908","aleatoria","200","32","32"
"911","aleatoria","200","23","23"
"909","aleatoria","200","36","36"
"912","aleatoria","200","19","19"
"913","aleatoria","200","20","20"
"903","aleatoria","200","31","31"
"910","aleatoria","200","47","47"
"914","aleatoria","200","32","32"
"915","aleatoria","200","27","27"
"917","aleatoria","200","22","22"
"916","aleatoria","200","28","28"
"919","aleatoria","200","18","18"
"922","aleatoria","200","19","19"
"918","aleatoria","200","33","33"
"923","aleatoria","200","20","20"
"920","aleatoria","200","28","28"
"925","aleatoria","200","25","25"
"927","aleatoria","200","17","17"
"928","aleatoria","200","22","22"
"929","aleatoria","200","20","20"
"926","aleatoria","200","24","24"
"924","aleatoria","200","37","37"
"921","aleatoria","200","29","29"
"933","aleatoria","200","20","20"
"932","aleatoria","200","23","23"
"930","aleatoria","200","24","24"
"931","aleatoria","200","26","26"
"940","aleatoria","200","18","18"
"935","aleatoria","200","31","31"
"941","aleatoria","200","27","27"
"939","aleatoria","200","31","31"
"938","aleatoria","200","36","36"
"937","aleatoria","200","39","39"
"942","aleatoria","200","26","26"
"945","aleatoria","200","23","23"
"943","aleatoria","200","26","26"
"944","aleatoria","200","28","28"
"936","aleatoria","200","31","31"
"946","aleatoria","200","24","24"
"934","aleatoria","200","34","34"
"947","aleatoria","200","31","31"
"950","aleatoria","200","20","20"
"949","aleatoria","200","29","29"
"952","aleatoria","200","23","23"
"954","aleatoria","200","23","23"
"951","aleatoria","200","35","35"
"948","aleatoria","200","27","27"
"956","aleatoria","200","18","18"
"957","aleatoria","200","25","25"
"959","aleatoria","200","21","21"
"953","aleatoria","200","44","44"
"958","aleatoria","200","17","17"
"955","aleatoria","200","30","30"
"960","aleatoria","200","21","21"
"961","aleatoria","200","27","27"
"966","aleatoria","200","22","22"
"964","aleatoria","200","20","20"
"963","aleatoria","200","27","27"
"969","aleatoria","200","22","22"
"968","aleatoria","200","27","27"
"965","aleatoria","200","29","29"
"967","aleatoria","200","26","26"
"975","aleatoria","200","21","21"
"974","aleatoria","200","24","24"
"971","aleatoria","200","29","29"
"970","aleatoria","200","32","32"
"962","aleatoria","200","31","31"
"976","aleatoria","200","22","22"
"972","aleatoria","200","34","34"
"973","aleatoria","200","31","31"
"977","aleatoria","200","19","19"
"978","aleatoria","200","25","25"
"985","aleatoria","200","17","17"
"981","aleatoria","200","21","21"
"982","aleatoria","200","20","20"
"980","aleatoria","200","27","27"
"983","aleatoria","200","37","37"
"979","aleatoria","200","29","29"
"986","aleatoria","200","31","31"
"988","aleatoria","200","24","24"
"987","aleatoria","200","26","26"
"991","aleatoria","200","20","20"
"992","aleatoria","200","19","19"
"984","aleatoria","200","38","38"
"993","aleatoria","200","27","27"
"989","aleatoria","200","32","32"
"990","aleatoria","200","30","30"
"995","aleatoria","200","26","26"
"996","aleatoria","200","28","28"
"997","aleatoria","200","24","24"
"994","aleatoria","200","37","37"
"998","aleatoria","200","32","32"
"1000","aleatoria","200","25","25"
"1001","aleatoria","250","24","24"
"999","aleatoria","200","29","29"
"1002","aleatoria","250","36","36"
"1003","aleatoria","250","31","31"
"1005","aleatoria","250","32","32"
"1006","aleatoria","250","35","35"
"1008","aleatoria","250","18","18"
"1009","aleatoria","250","28","28"
"1007","aleatoria","250","27","27"
"1004","aleatoria","250","43","43"
"1010","aleatoria","250","29","29"
"1011","aleatoria","250","24","24"
"1012","aleatoria","250","28","28"
"1013","aleatoria","250","25","25"
"1016","aleatoria","250","20","20"
"1014","aleatoria","250","29","29"
"1015","aleatoria","250","34","34"
"1017","aleatoria","250","34","34"
"1022","aleatoria","250","31","31"
"1021","aleatoria","250","25","25"
"1020","aleatoria","250","35","35"
"1019","aleatoria","250","25","25"
"1018","aleatoria","250","30","30"
"1024","aleatoria","250","28","28"
"1023","aleatoria","250","43","43"
"1025","aleatoria","250","26","26"
"1028","aleatoria","250","21","21"
"1026","aleatoria","250","22","22"
"1029","aleatoria","250","28","28"
"1027","aleatoria","250","28","28"
"1030","aleatoria","250","30","30"
"1031","aleatoria","250","24","24"
"1032","aleatoria","250","20","20"
"1033","aleatoria","250","31","31"
"1034","aleatoria","250","32","32"
"1037","aleatoria","250","27","27"
"1038","aleatoria","250","28","28"
"1035","aleatoria","250","29","29"
"1039","aleatoria","250","30","30"
"1036","aleatoria","250","40","40"
"1044","aleatoria","250","21","21"
"1040","aleatoria","250","29","29"
"1042","aleatoria","250","30","30"
"1045","aleatoria","250","22","22"
"1047","aleatoria","250","27","27"
"1041","aleatoria","250","38","38"
"1043","aleatoria","250","34","34"
"1046","aleatoria","250","44","44"
"1049","aleatoria","250","25","25"
"1053","aleatoria","250","22","22"
"1050","aleatoria","250","34","34"
"1052","aleatoria","250","29","29"
"1048","aleatoria","250","30","30"
"1051","aleatoria","250","33","33"
"1054","aleatoria","250","31","31"
"1057","aleatoria","250","24","24"
"1058","aleatoria","250","24","24"
"1055","aleatoria","250","36","36"
"1056","aleatoria","250","37","37"
"1060","aleatoria","250","27","27"
"1061","aleatoria","250","22","22"
"1062","aleatoria","250","24","24"
"1064","aleatoria","250","22","22"
"1065","aleatoria","250","23","23"
"1059","aleatoria","250","50","50"
"1066","aleatoria","250","27","27"
"1067","aleatoria","250","30","30"
"1068","aleatoria","250","31","31"
"1069","aleatoria","250","30","30"
"1063","aleatoria","250","24","24"
"1070","aleatoria","250","24","24"
"1073","aleatoria","250","22","22"
"1071","aleatoria","250","27","27"
"1072","aleatoria","250","28","28"
"1078","aleatoria","250","26","26"
"1076","aleatoria","250","29","29"
"1075","aleatoria","250","29","29"
"1077","aleatoria","250","27","27"
"1080","aleatoria","250","23","23"
"1074","aleatoria","250","29","29"
"1081","aleatoria","250","31","31"
"1079","aleatoria","250","28","28"
"1085","aleatoria","250","19","19"
"1086","aleatoria","250","24","24"
"1084","aleatoria","250","28","28"
"1082","aleatoria","250","34","34"
"1087","aleatoria","250","23","23"
"1083","aleatoria","250","39","39"
"1089","aleatoria","250","25","25"
"1088","aleatoria","250","36","36"
"1090","aleatoria","250","33","33"
"1091","aleatoria","250","31","31"
"1093","aleatoria","250","26","26"
"1094","aleatoria","250","28","28"
"1095","aleatoria","250","33","33"
"1096","aleatoria","250","29","29"
"1092","aleatoria","250","47","47"
"1100","aleatoria","250","23","23"
"1097","aleatoria","250","25","25"
"1099","aleatoria","250","28","28"
"1101","aleatoria","300","24","24"
"1102","aleatoria","300","23","23"
"1106","aleatoria","300","17","17"
"1103","aleatoria","300","25","25"
"1104","aleatoria","300","27","27"
"1098","aleatoria","250","30","30"
"1107","aleatoria","300","25","25"
"1105","aleatoria","300","35","35"
"1110","aleatoria","300","24","24"
"1109","aleatoria","300","29","29"
"1112","aleatoria","300","24","24"
"1108","aleatoria","300","29","29"
"1113","aleatoria","300","25","25"
"1111","aleatoria","300","33","33"
"1115","aleatoria","300","24","24"
"1116","aleatoria","300","21","21"
"1120","aleatoria","300","30","30"
"1117","aleatoria","300","31","31"
"1114","aleatoria","300","41","41"
"1119","aleatoria","300","32","32"
"1118","aleatoria","300","32","32"
"1122","aleatoria","300","26","26"
"1123","aleatoria","300","27","27"
"1121","aleatoria","300","39","39"
"1126","aleatoria","300","25","25"
"1127","aleatoria","300","28","28"
"1128","aleatoria","300","32","32"
"1130","aleatoria","300","27","27"
"1125","aleatoria","300","40","40"
"1129","aleatoria","300","32","32"
"1124","aleatoria","300","30","30"
"1133","aleatoria","300","27","27"
"1131","aleatoria","300","38","38"
"1132","aleatoria","300","38","38"
"1136","aleatoria","300","25","25"
"1135","aleatoria","300","24","24"
"1138","aleatoria","300","24","24"
"1134","aleatoria","300","37","37"
"1137","aleatoria","300","28","28"
"1143","aleatoria","300","23","23"
"1139","aleatoria","300","26","26"
"1141","aleatoria","300","29","29"
"1144","aleatoria","300","18","18"
"1142","aleatoria","300","30","30"
"1146","aleatoria","300","26","26"
"1140","aleatoria","300","37","37"
"1149","aleatoria","300","21","21"
"1145","aleatoria","300","22","22"
"1148","aleatoria","300","21","21"
"1147","aleatoria","300","33","33"
"1153","aleatoria","300","29","29"
"1150","aleatoria","300","30","30"
"1154","aleatoria","300","24","24"
"1155","aleatoria","300","27","27"
"1152","aleatoria","300","40","40"
"1151","aleatoria","300","36","36"
"1157","aleatoria","300","22","22"
"1156","aleatoria","300","35","35"
"1161","aleatoria","300","21","21"
"1159","aleatoria","300","31","31"
"1163","aleatoria","300","29","29"
"1165","aleatoria","300","23","23"
"1162","aleatoria","300","34","34"
"1160","aleatoria","300","36","36"
"1158","aleatoria","300","34","34"
"1164","aleatoria","300","33","33"
"1166","aleatoria","300","28","28"
"1167","aleatoria","300","22","22"
"1168","aleatoria","300","30","30"
"1170","aleatoria","300","30","30"
"1171","aleatoria","300","30","30"
"1174","aleatoria","300","23","23"
"1173","aleatoria","300","28","28"
"1172","aleatoria","300","35","35"
"1169","aleatoria","300","40","40"
"1176","aleatoria","300","28","28"
"1178","aleatoria","300","26","26"
"1175","aleatoria","300","31","31"
"1177","aleatoria","300","25","25"
"1179","aleatoria","300","29","29"
"1181","aleatoria","300","23","23"
"1180","aleatoria","300","33","33"
"1182","aleatoria","300","30","30"
"1185","aleatoria","300","23","23"
"1186","aleatoria","300","26","26"
"1183","aleatoria","300","27","27"
"1187","aleatoria","300","24","24"
"1188","aleatoria","300","23","23"
"1184","aleatoria","300","35","35"
"1189","aleatoria","300","31","31"
"1192","aleatoria","300","19","19"
"1191","aleatoria","300","31","31"
"1190","aleatoria","300","33","33"
"1193","aleatoria","300","22","22"
"1201","preferencial","50","15","15"
"1202","preferencial","50","17","17"
"1203","preferencial","50","12","12"
"1204","preferencial","50","12","12"
"1194","aleatoria","300","37","37"
"1205","preferencial","50","9","9"
"1197","aleatoria","300","27","27"
"1198","aleatoria","300","19","19"
"1200","aleatoria","300","24","24"
"1195","aleatoria","300","43","43"
"1207","preferencial","50","15","15"
"1206","preferencial","50","14","14"
"1212","preferencial","50","11","11"
"1208","preferencial","50","12","12"
"1209","preferencial","50","13","13"
"1213","preferencial","50","22","22"
"1215","preferencial","50","10","10"
"1214","preferencial","50","20","20"
"1211","preferencial","50","14","14"
"1216","preferencial","50","13","13"
"1210","preferencial","50","19","19"
"1217","preferencial","50","13","13"
"1218","preferencial","50","13","13"
"1219","preferencial","50","14","14"
"1223","preferencial","50","12","12"
"1222","preferencial","50","13","13"
"1221","preferencial","50","19","19"
"1224","preferencial","50","13","13"
"1226","preferencial","50","12","12"
"1227","preferencial","50","13","13"
"1228","preferencial","50","11","11"
"1225","preferencial","50","20","20"
"1229","preferencial","50","15","15"
"1232","preferencial","50","14","14"
"1196","aleatoria","300","28","28"
"1231","preferencial","50","14","14"
"1230","preferencial","50","19","19"
"1220","preferencial","50","16","16"
"1233","preferencial","50","17","17"
"1238","preferencial","50","11","11"
"1235","preferencial","50","11","11"
"1234","preferencial","50","16","16"
"1237","preferencial","50","19","19"
"1240","preferencial","50","16","16"
"1243","preferencial","50","15","15"
"1241","preferencial","50","20","20"
"1242","preferencial","50","14","14"
"1236","preferencial","50","11","11"
"1244","preferencial","50","12","12"
"1246","preferencial","50","8","8"
"1245","preferencial","50","13","13"
"1239","preferencial","50","16","16"
"1247","preferencial","50","13","13"
"1248","preferencial","50","14","14"
"1250","preferencial","50","12","12"
"1249","preferencial","50","14","14"
"1252","preferencial","50","11","11"
"1251","preferencial","50","18","18"
"1253","preferencial","50","13","13"
"1254","preferencial","50","14","14"
"1255","preferencial","50","10","10"
"1256","preferencial","50","12","12"
"1257","preferencial","50","14","14"
"1199","aleatoria","300","44","44"
"1258","preferencial","50","15","15"
"1262","preferencial","50","9","9"
"1260","preferencial","50","16","16"
"1261","preferencial","50","13","13"
"1259","preferencial","50","14","14"
"1264","preferencial","50","11","11"
"1263","preferencial","50","18","18"
"1269","preferencial","50","16","16"
"1270","preferencial","50","16","16"
"1265","preferencial","50","13","13"
"1266","preferencial","50","20","20"
"1267","preferencial","50","11","11"
"1268","preferencial","50","19","19"
"1271","preferencial","50","12","12"
"1273","preferencial","50","12","12"
"1272","preferencial","50","16","16"
"1276","preferencial","50","11","11"
"1278","preferencial","50","10","10"
"1275","preferencial","50","9","9"
"1274","preferencial","50","12","12"
"1277","preferencial","50","14","14"
"1279","preferencial","50","12","12"
"1282","preferencial","50","11","11"
"1280","preferencial","50","16","16"
"1281","preferencial","50","14","14"
"1285","preferencial","50","13","13"
"1283","preferencial","50","19","19"
"1286","preferencial","50","14","14"
"1288","preferencial","50","19","19"
"1287","preferencial","50","20","20"
"1289","preferencial","50","18","18"
"1290","preferencial","50","12","12"
"1291","preferencial","50","16","16"
"1292","preferencial","50","11","11"
"1293","preferencial","50","11","11"
"1295","preferencial","50","12","12"
"1296","preferencial","50","10","10"
"1284","preferencial","50","17","17"
"1298","preferencial","50","14","14"
"1294","preferencial","50","16","16"
"1300","preferencial","50","10","10"
"1297","preferencial","50","13","13"
"1299","preferencial","50","26","26"
"1302","preferencial","100","22","22"
"1301","preferencial","100","21","21"
"1304","preferencial","100","17","17"
"1306","preferencial","100","15","15"
"1305","preferencial","100","16","16"
"1308","preferencial","100","17","17"
"1307","preferencial","100","21","21"
"1310","preferencial","100","12","12"
"1309","preferencial","100","15","15"
"1311","preferencial","100","20","20"
"1303","preferencial","100","21","21"
"1316","preferencial","100","14","14"
"1313","preferencial","100","21","21"
"1312","preferencial","100","22","22"
"1314","preferencial","100","18","18"
"1317","preferencial","100","17","17"
"1315","preferencial","100","22","22"
"1320","preferencial","100","13","13"
"1318","preferencial","100","15","15"
"1322","preferencial","100","13","13"
"1321","preferencial","100","18","18"
"1323","preferencial","100","15","15"
"1326","preferencial","100","16","16"
"1319","preferencial","100","17","17"
"1325","preferencial","100","14","14"
"1327","preferencial","100","22","22"
"1329","preferencial","100","17","17"
"1330","preferencial","100","17","17"
"1324","preferencial","100","16","16"
"1331","preferencial","100","20","20"
"1328","preferencial","100","24","24"
"1332","preferencial","100","15","15"
"1334","preferencial","100","20","20"
"1335","preferencial","100","13","13"
"1333","preferencial","100","22","22"
"1336","preferencial","100","18","18"
"1338","preferencial","100","15","15"
"1337","preferencial","100","20","20"
"1339","preferencial","100","18","18"
"1341","preferencial","100","14","14"
"1342","preferencial","100","15","15"
"1343","preferencial","100","15","15"
"1340","preferencial","100","17","17"
"1344","preferencial","100","21","21"
"1347","preferencial","100","14","14"
"1345","preferencial","100","19","19"
"1348","preferencial","100","13","13"
"1346","preferencial","100","21","21"
"1349","preferencial","100","16","16"
"1353","preferencial","100","19","19"
"1351","preferencial","100","17","17"
"1350","preferencial","100","17","17"
"1352","preferencial","100","22","22"
"1355","preferencial","100","11","11"
"1354","preferencial","100","14","14"
"1356","preferencial","100","15","15"
"1357","preferencial","100","19","19"
"1360","preferencial","100","16","16"
"1358","preferencial","100","18","18"
"1362","preferencial","100","20","20"
"1363","preferencial","100","16","16"
"1364","preferencial","100","18","18"
"1359","preferencial","100","15","15"
"1366","preferencial","100","16","16"
"1368","preferencial","100","14","14"
"1371","preferencial","100","15","15"
"1370","preferencial","100","18","18"
"1369","preferencial","100","18","18"
"1372","preferencial","100","15","15"
"1361","preferencial","100","19","19"
"1373","preferencial","100","17","17"
"1374","preferencial","100","14","14"
"1365","preferencial","100","19","19"
"1375","preferencial","100","23","23"
"1376","preferencial","100","20","20"
"1377","preferencial","100","15","15"
"1378","preferencial","100","15","15"
"1380","preferencial","100","15","15"
"1381","preferencial","100","15","15"
"1379","preferencial","100","22","22"
"1384","preferencial","100","12","12"
"1382","preferencial","100","16","16"
"1383","preferencial","100","12","12"
"1385","preferencial","100","19","19"
"1386","preferencial","100","14","14"
"1388","preferencial","100","15","15"
"1387","preferencial","100","14","14"
"1389","preferencial","100","16","16"
"1390","preferencial","100","16","16"
"1391","preferencial","100","18","18"
"1394","preferencial","100","13","13"
"1395","preferencial","100","16","16"
"1392","preferencial","100","19","19"
"1393","preferencial","100","20","20"
"1396","preferencial","100","14","14"
"1397","preferencial","100","17","17"
"1398","preferencial","100","19","19"
"1399","preferencial","100","14","14"
"1400","preferencial","100","16","16"
"1367","preferencial","100","22","22"
"1404","preferencial","150","18","18"
"1402","preferencial","150","20","20"
"1403","preferencial","150","24","24"
"1406","preferencial","150","15","15"
"1405","preferencial","150","23","23"
"1401","preferencial","150","27","27"
"1407","preferencial","150","17","17"
"1409","preferencial","150","18","18"
"1411","preferencial","150","15","15"
"1410","preferencial","150","22","22"
"1408","preferencial","150","25","25"
"1413","preferencial","150","19","19"
"1414","preferencial","150","20","20"
"1412","preferencial","150","25","25"
"1415","preferencial","150","17","17"
"1416","preferencial","150","15","15"
"1419","preferencial","150","16","16"
"1418","preferencial","150","17","17"
"1417","preferencial","150","22","22"
"1421","preferencial","150","19","19"
"1423","preferencial","150","17","17"
"1422","preferencial","150","20","20"
"1420","preferencial","150","24","24"
"1424","preferencial","150","16","16"
"1425","preferencial","150","16","16"
"1427","preferencial","150","16","16"
"1426","preferencial","150","23","23"
"1428","preferencial","150","15","15"
"1429","preferencial","150","19","19"
"1430","preferencial","150","19","19"
"1432","preferencial","150","16","16"
"1433","preferencial","150","16","16"
"1431","preferencial","150","18","18"
"1435","preferencial","150","16","16"
"1436","preferencial","150","20","20"
"1438","preferencial","150","21","21"
"1437","preferencial","150","21","21"
"1440","preferencial","150","19","19"
"1439","preferencial","150","22","22"
"1441","preferencial","150","20","20"
"1434","preferencial","150","27","27"
"1443","preferencial","150","18","18"
"1442","preferencial","150","21","21"
"1445","preferencial","150","15","15"
"1446","preferencial","150","20","20"
"1447","preferencial","150","17","17"
"1444","preferencial","150","21","21"
"1450","preferencial","150","16","16"
"1448","preferencial","150","18","18"
"1453","preferencial","150","14","14"
"1449","preferencial","150","21","21"
"1455","preferencial","150","19","19"
"1454","preferencial","150","20","20"
"1451","preferencial","150","24","24"
"1458","preferencial","150","19","19"
"1460","preferencial","150","17","17"
"1457","preferencial","150","17","17"
"1461","preferencial","150","16","16"
"1452","preferencial","150","19","19"
"1456","preferencial","150","19","19"
"1459","preferencial","150","17","17"
"1462","preferencial","150","15","15"
"1463","preferencial","150","15","15"
"1464","preferencial","150","18","18"
"1465","preferencial","150","14","14"
"1468","preferencial","150","18","18"
"1466","preferencial","150","21","21"
"1469","preferencial","150","16","16"
"1470","preferencial","150","17","17"
"1467","preferencial","150","27","27"
"1471","preferencial","150","16","16"
"1472","preferencial","150","14","14"
"1475","preferencial","150","18","18"
"1474","preferencial","150","25","25"
"1477","preferencial","150","19","19"
"1476","preferencial","150","19","19"
"1478","preferencial","150","17","17"
"1480","preferencial","150","19","19"
"1479","preferencial","150","19","19"
"1473","preferencial","150","18","18"
"1481","preferencial","150","14","14"
"1482","preferencial","150","15","15"
"1485","preferencial","150","18","18"
"1487","preferencial","150","18","18"
"1484","preferencial","150","21","21"
"1483","preferencial","150","24","24"
"1486","preferencial","150","21","21"
"1488","preferencial","150","21","21"
"1489","preferencial","150","18","18"
"1494","preferencial","150","16","16"
"1490","preferencial","150","26","26"
"1492","preferencial","150","16","16"
"1495","preferencial","150","17","17"
"1491","preferencial","150","19","19"
"1493","preferencial","150","18","18"
"1497","preferencial","150","15","15"
"1496","preferencial","150","20","20"
"1500","preferencial","150","14","14"
"1499","preferencial","150","16","16"
"1498","preferencial","150","19","19"
"1501","preferencial","200","15","15"
"1503","preferencial","200","17","17"
"1502","preferencial","200","18","18"
"1505","preferencial","200","20","20"
"1506","preferencial","200","19","19"
"1509","preferencial","200","22","22"
"1507","preferencial","200","18","18"
"1508","preferencial","200","23","23"
"1510","preferencial","200","18","18"
"1511","preferencial","200","18","18"
"1504","preferencial","200","18","18"
"1512","preferencial","200","20","20"
"1513","preferencial","200","19","19"
"1515","preferencial","200","17","17"
"1516","preferencial","200","20","20"
"1517","preferencial","200","17","17"
"1514","preferencial","200","24","24"
"1521","preferencial","200","17","17"
"1520","preferencial","200","23","23"
"1518","preferencial","200","16","16"
"1522","preferencial","200","18","18"
"1524","preferencial","200","19","19"
"1523","preferencial","200","23","23"
"1525","preferencial","200","19","19"
"1519","preferencial","200","17","17"
"1530","preferencial","200","16","16"
"1532","preferencial","200","16","16"
"1528","preferencial","200","14","14"
"1526","preferencial","200","19","19"
"1534","preferencial","200","17","17"
"1535","preferencial","200","16","16"
"1529","preferencial","200","19","19"
"1538","preferencial","200","16","16"
"1537","preferencial","200","20","20"
"1533","preferencial","200","21","21"
"1531","preferencial","200","25","25"
"1539","preferencial","200","24","24"
"1527","preferencial","200","16","16"
"1541","preferencial","200","17","17"
"1536","preferencial","200","21","21"
"1540","preferencial","200","19","19"
"1545","preferencial","200","18","18"
"1542","preferencial","200","26","26"
"1543","preferencial","200","19","19"
"1544","preferencial","200","19","19"
"1547","preferencial","200","15","15"
"1546","preferencial","200","15","15"
"1551","preferencial","200","16","16"
"1548","preferencial","200","20","20"
"1550","preferencial","200","21","21"
"1552","preferencial","200","16","16"
"1555","preferencial","200","19","19"
"1549","preferencial","200","18","18"
"1554","preferencial","200","15","15"
"1553","preferencial","200","19","19"
"1556","preferencial","200","25","25"
"1560","preferencial","200","17","17"
"1558","preferencial","200","21","21"
"1557","preferencial","200","22","22"
"1562","preferencial","200","17","17"
"1559","preferencial","200","26","26"
"1563","preferencial","200","18","18"
"1561","preferencial","200","18","18"
"1564","preferencial","200","24","24"
"1565","preferencial","200","19","19"
"1568","preferencial","200","17","17"
"1567","preferencial","200","17","17"
"1569","preferencial","200","22","22"
"1570","preferencial","200","18","18"
"1571","preferencial","200","15","15"
"1574","preferencial","200","16","16"
"1566","preferencial","200","18","18"
"1573","preferencial","200","20","20"
"1576","preferencial","200","21","21"
"1578","preferencial","200","14","14"
"1577","preferencial","200","17","17"
"1572","preferencial","200","14","14"
"1579","preferencial","200","23","23"
"1580","preferencial","200","18","18"
"1582","preferencial","200","16","16"
"1585","preferencial","200","21","21"
"1584","preferencial","200","15","15"
"1586","preferencial","200","21","21"
"1583","preferencial","200","22","22"
"1588","preferencial","200","20","20"
"1589","preferencial","200","18","18"
"1575","preferencial","200","18","18"
"1587","preferencial","200","34","34"
"1591","preferencial","200","18","18"
"1590","preferencial","200","26","26"
"1592","preferencial","200","17","17"
"1593","preferencial","200","19","19"
"1594","preferencial","200","22","22"
"1595","preferencial","200","17","17"
"1581","preferencial","200","18","18"
"1596","preferencial","200","18","18"
"1597","preferencial","200","18","18"
"1600","preferencial","200","17","17"
"1598","preferencial","200","20","20"
"1603","preferencial","250","15","15"
"1601","preferencial","250","22","22"
"1599","preferencial","200","23","23"
"1602","preferencial","250","20","20"
"1604","preferencial","250","18","18"
"1606","preferencial","250","19","19"
"1605","preferencial","250","26","26"
"1610","preferencial","250","14","14"
