"BehaviorSpace results (NetLogo 6.2.1)"
"VillagesCentralidades.nlogo"
"VillageCentralidad"
"09/07/2022 13:27:17:692 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-26","26","-16","16"
"[run number]","num-semillas","tipo-semillas","[step]","ticks"
"2077","3","between","80","80"
"2072","3","between","71","71"
"2080","3","between","45","45"
"2079","3","between","69","69"
"2081","3","between","58","58"
"2082","3","between","125","125"
"2086","3","between","39","39"
"2084","3","between","71","71"
"2083","3","between","66","66"
"2078","3","between","107","107"
"2088","3","between","38","38"
"2089","3","between","48","48"
"2091","3","between","116","116"
"2085","3","between","91","91"
"2090","3","between","83","83"
"2087","3","between","99","99"
"2095","3","between","67","67"
"2094","3","between","48","48"
"2092","3","between","124","124"
"2096","3","between","70","70"
"2093","3","between","100","100"
"2098","3","between","101","101"
"2097","3","between","61","61"
"2099","3","between","66","66"
"2100","3","between","83","83"
"2101","3","between","94","94"
"2103","3","between","93","93"
"2105","3","between","57","57"
"2104","3","between","65","65"
"2108","3","between","66","66"
"2107","3","between","46","46"
"2102","3","between","142","142"
"2110","3","between","93","93"
"2106","3","between","70","70"
"2111","3","between","61","61"
"2109","3","between","77","77"
"2113","3","between","50","50"
"2114","3","between","64","64"
"2116","3","between","59","59"
"2115","3","between","95","95"
"2118","3","between","135","135"
"2119","3","between","47","47"
"2122","3","between","52","52"
"2112","3","between","125","125"
"2120","3","between","82","82"
"2121","3","between","69","69"
"2117","3","between","124","124"
"2124","3","between","85","85"
"2125","3","between","60","60"
"2128","3","between","79","79"
"2126","3","between","91","91"
"2127","3","between","77","77"
"2123","3","between","158","158"
"2131","3","between","68","68"
"2132","3","between","36","36"
"2133","3","between","69","69"
"2129","3","between","52","52"
"2130","3","between","129","129"
"2134","3","between","112","112"
"2137","3","between","71","71"
"2139","3","between","55","55"
"2140","3","between","76","76"
"2135","3","between","107","107"
"2138","3","between","68","68"
"2136","3","between","112","112"
"2142","3","between","77","77"
"2143","3","between","55","55"
"2141","3","between","145","145"
"2144","3","between","41","41"
"2147","3","between","57","57"
"2145","3","between","69","69"
"2148","3","between","55","55"
"2146","3","between","63","63"
"2149","3","between","73","73"
"2150","3","between","91","91"
"2154","3","between","55","55"
"2151","3","between","105","105"
"2152","3","between","157","157"
"2155","3","between","59","59"
"2153","3","between","84","84"
"2156","3","between","50","50"
"2157","3","between","57","57"
"2158","3","between","60","60"
"2162","3","between","31","31"
"2161","3","between","49","49"
"2166","3","between","64","64"
"2159","3","between","65","65"
"2164","3","between","59","59"
"2160","3","between","106","106"
"2165","3","between","86","86"
"2163","3","between","105","105"
"2168","3","between","68","68"
"2170","3","between","47","47"
"2167","3","between","57","57"
"2171","3","between","73","73"
"2169","3","between","97","97"
"2173","3","between","74","74"
"2174","3","between","105","105"
"2172","3","between","100","100"
"2175","3","between","73","73"
"2176","3","between","84","84"
"2180","3","between","45","45"
"2177","3","between","85","85"
"2179","3","between","112","112"
"2178","3","between","106","106"
"2181","3","between","42","42"
"2182","3","between","127","127"
"2183","3","between","105","105"
"2184","3","between","62","62"
"2185","3","between","61","61"
"2188","3","between","51","51"
"2187","3","between","50","50"
"2186","3","between","100","100"
"2189","3","between","81","81"
"2191","3","between","48","48"
"2192","3","between","68","68"
"2190","3","between","118","118"
"2195","3","between","58","58"
"2193","3","between","106","106"
"2196","3","between","80","80"
"2194","3","between","93","93"
"2197","3","between","54","54"
"2199","3","between","57","57"
"2201","3","between","40","40"
"2200","3","between","49","49"
"2202","3","between","37","37"
"2198","3","between","125","125"
"2203","3","between","58","58"
"2205","3","between","57","57"
"2204","3","between","95","95"
"2206","3","between","83","83"
"2209","3","between","63","63"
"2207","3","between","75","75"
"2210","3","between","84","84"
"2208","3","between","112","112"
"2212","3","between","51","51"
"2211","3","between","88","88"
"2213","3","between","71","71"
"2214","3","between","54","54"
"2219","3","between","52","52"
"2217","3","between","69","69"
"2215","3","between","101","101"
"2216","3","between","113","113"
"2218","3","between","93","93"
"2220","3","between","62","62"
"2221","3","between","75","75"
"2222","3","between","55","55"
"2223","3","between","54","54"
"2224","3","between","67","67"
"2228","3","between","51","51"
"2225","3","between","83","83"
"2226","3","between","70","70"
"2230","3","between","54","54"
"2229","3","between","88","88"
"2227","3","between","133","133"
"2232","3","between","83","83"
"2231","3","between","95","95"
"2234","3","between","85","85"
"2233","3","between","82","82"
"2235","3","between","74","74"
"2236","3","between","72","72"
"2238","3","between","107","107"
"2241","3","between","55","55"
"2239","3","between","86","86"
"2240","3","between","67","67"
"2242","3","between","41","41"
"2237","3","between","157","157"
"2243","3","between","86","86"
"2245","3","between","52","52"
"2244","3","between","113","113"
"2247","3","between","49","49"
"2246","3","between","63","63"
"2250","3","between","53","53"
"2249","3","between","58","58"
"2248","3","between","104","104"
"2251","3","between","107","107"
"2255","3","between","38","38"
"2252","3","between","52","52"
"2253","3","between","75","75"
"2257","3","between","61","61"
"2254","3","between","121","121"
"2258","3","between","70","70"
"2256","3","between","123","123"
"2259","3","between","60","60"
"2261","3","between","56","56"
"2260","3","between","55","55"
"2262","3","between","52","52"
"2263","3","between","78","78"
"2264","3","between","84","84"
"2265","3","between","45","45"
"2266","3","between","56","56"
"2267","3","between","70","70"
"2268","3","between","69","69"
"2270","3","between","48","48"
"2269","3","between","84","84"
"2271","3","between","68","68"
"2273","3","between","41","41"
"2272","3","between","81","81"
"2274","3","between","57","57"
"2275","3","between","81","81"
"2276","3","between","57","57"
"2277","3","between","56","56"
"2278","3","between","84","84"
"2279","3","between","58","58"
"2282","3","between","56","56"
"2281","3","between","80","80"
"2280","3","between","96","96"
"2285","3","between","62","62"
"2283","3","between","86","86"
"2286","3","between","57","57"
"2287","3","between","39","39"
"2284","3","between","146","146"
"2288","3","between","58","58"
"2290","3","between","58","58"
"2289","3","between","80","80"
"2292","3","between","68","68"
"2293","3","between","53","53"
"2291","3","between","80","80"
"2294","3","between","81","81"
"2296","3","between","58","58"
"2295","3","between","73","73"
"2297","3","between","57","57"
"2298","3","between","56","56"
"2299","3","between","59","59"
"2300","3","between","51","51"
"2301","3","between","72","72"
"2304","3","between","54","54"
"2302","3","between","64","64"
"2303","3","between","88","88"
"2306","3","between","54","54"
"2305","3","between","76","76"
"2308","3","between","67","67"
"2307","3","between","123","123"
"2310","3","between","53","53"
"2309","3","between","104","104"
"2312","3","between","69","69"
"2311","3","between","89","89"
"2314","3","between","56","56"
"2315","3","between","76","76"
"2313","3","between","113","113"
"2316","3","between","75","75"
"2317","3","between","58","58"
"2319","3","between","68","68"
"2318","3","between","121","121"
"2321","3","between","83","83"
"2320","3","between","114","114"
"2322","3","between","43","43"
"2324","3","between","36","36"
"2325","3","between","51","51"
"2323","3","between","88","88"
"2326","3","between","92","92"
"2327","3","between","81","81"
"2328","3","between","55","55"
"2329","3","between","55","55"
"2331","3","between","49","49"
"2330","3","between","65","65"
"2332","3","between","50","50"
"2333","3","between","54","54"
"2334","3","between","72","72"
"2335","3","between","74","74"
"2338","3","between","66","66"
"2336","3","between","68","68"
"2337","3","between","75","75"
"2339","3","between","93","93"
"2340","3","between","59","59"
"2341","3","between","66","66"
"2342","3","between","75","75"
"2344","3","between","63","63"
"2343","3","between","86","86"
"2346","3","between","71","71"
"2345","3","between","66","66"
"2347","3","between","46","46"
"2348","3","between","79","79"
"2349","3","between","60","60"
"2350","3","between","61","61"
"2352","3","between","65","65"
"2353","3","between","89","89"
"2355","3","between","57","57"
"2351","3","between","97","97"
"2354","3","between","84","84"
"2357","3","between","76","76"
"2356","3","between","98","98"
"2358","3","between","74","74"
"2360","3","between","46","46"
"2359","3","between","94","94"
"2361","3","between","54","54"
"2362","3","between","73","73"
"2363","3","between","68","68"
"2364","3","between","46","46"
"2366","3","between","44","44"
"2365","3","between","75","75"
"2369","3","between","53","53"
"2367","3","between","99","99"
"2370","3","between","48","48"
"2368","3","between","80","80"
"2372","3","between","50","50"
"2371","3","between","74","74"
"2373","3","between","96","96"
"2375","3","between","59","59"
"2374","3","between","129","129"
"2378","3","between","53","53"
"2376","3","between","106","106"
"2379","3","between","57","57"
"2377","3","between","105","105"
"2380","3","between","63","63"
"2381","3","between","68","68"
"2382","3","between","47","47"
"2383","3","between","50","50"
"2385","3","between","60","60"
"2384","3","between","39","39"
"2387","3","between","64","64"
"2386","3","between","96","96"
"2389","3","between","73","73"
"2388","3","between","96","96"
"2390","3","between","90","90"
"2392","3","between","69","69"
"2393","3","between","74","74"
"2394","3","between","56","56"
"2391","3","between","81","81"
"2395","3","between","59","59"
"2397","3","between","70","70"
"2398","3","between","67","67"
"2396","3","between","97","97"
"2399","3","between","48","48"
"2400","3","between","56","56"
"2401","3","between","39","39"
"2402","3","between","62","62"
"2403","3","between","78","78"
"2404","3","between","93","93"
"2409","3","between","50","50"
"2407","3","between","53","53"
"2408","3","between","69","69"
"2405","3","between","133","133"
"2410","3","between","92","92"
"2406","3","between","134","134"
"2411","3","between","61","61"
"2414","3","between","36","36"
"2415","3","between","64","64"
"2413","3","between","95","95"
"2412","3","between","83","83"
"2417","3","between","52","52"
"2418","3","between","67","67"
"2416","3","between","109","109"
"2419","3","between","73","73"
"2420","3","between","79","79"
"2422","3","between","62","62"
"2421","3","between","82","82"
"2424","3","between","72","72"
"2426","3","between","41","41"
"2423","3","between","71","71"
"2427","3","between","72","72"
"2425","3","between","119","119"
"2429","3","between","65","65"
"2428","3","between","90","90"
"2433","3","between","79","79"
"2431","3","between","114","114"
"2432","3","between","130","130"
"2434","3","between","68","68"
"2430","3","between","142","142"
"2435","3","between","48","48"
"2436","3","between","83","83"
"2437","3","between","83","83"
"2439","3","between","65","65"
"2438","3","between","91","91"
"2440","3","between","70","70"
"2442","3","between","67","67"
"2443","3","between","82","82"
"2441","3","between","119","119"
"2444","3","between","88","88"
"2445","3","between","96","96"
"2448","3","between","73","73"
"2451","3","between","40","40"
"2449","3","between","99","99"
"2450","3","between","79","79"
"2447","3","between","108","108"
"2446","3","between","138","138"
"2453","3","between","72","72"
"2452","3","between","85","85"
"2454","3","between","66","66"
"2458","3","between","39","39"
"2455","3","between","74","74"
"2457","3","between","87","87"
"2456","3","between","80","80"
"2459","3","between","104","104"
"2460","3","between","73","73"
"2461","3","between","68","68"
"2462","3","between","87","87"
"2463","3","between","85","85"
"2464","3","between","79","79"
"2466","3","between","58","58"
"2467","3","between","65","65"
"2470","3","between","45","45"
"2465","3","between","147","147"
"2468","3","between","59","59"
"2469","3","between","81","81"
"2472","3","between","66","66"
"2471","3","between","66","66"
"2473","3","between","67","67"
"2474","3","between","104","104"
"2475","3","between","60","60"
"2477","3","between","52","52"
"2476","3","between","96","96"
"2478","3","between","84","84"
"2479","3","between","58","58"
"2480","3","between","71","71"
"2481","3","between","80","80"
"2483","3","between","43","43"
"2482","3","between","102","102"
"2484","3","between","58","58"
"2485","3","between","67","67"
"2487","3","between","74","74"
"2486","3","between","110","110"
"2489","3","between","56","56"
"2490","3","between","49","49"
"2488","3","between","98","98"
"2491","3","between","54","54"
"2492","3","between","66","66"
"2493","3","between","79","79"
"2496","3","between","40","40"
"2494","3","between","46","46"
"2495","3","between","54","54"
"2497","3","between","67","67"
"2499","3","between","37","37"
"2498","3","between","121","121"
"2500","3","between","68","68"
"2501","3","between","68","68"
"2503","3","between","66","66"
"2502","3","between","86","86"
"2504","3","between","67","67"
"2506","3","between","61","61"
"2505","3","between","76","76"
"2507","3","between","71","71"
"2508","3","between","89","89"
"2509","3","between","64","64"
"2511","3","between","46","46"
"2512","3","between","51","51"
"2510","3","between","87","87"
"2513","3","between","44","44"
"2515","3","between","40","40"
"2514","3","between","98","98"
"2518","3","between","54","54"
"2517","3","between","59","59"
"2516","3","between","84","84"
"2519","3","between","82","82"
"2520","3","between","83","83"
"2521","3","between","74","74"
"2523","3","between","95","95"
"2527","3","between","62","62"
"2525","3","between","75","75"
"2522","3","between","94","94"
"2526","3","between","89","89"
"2524","3","between","87","87"
"2528","3","between","43","43"
"2529","3","between","74","74"
"2530","3","between","59","59"
"2531","3","between","68","68"
"2536","3","between","66","66"
"2535","3","between","87","87"
"2533","3","between","83","83"
"2532","3","between","96","96"
"2537","3","between","72","72"
"2534","3","between","118","118"
"2540","3","between","36","36"
"2542","3","between","38","38"
"2543","3","between","43","43"
"2538","3","between","115","115"
"2541","3","between","57","57"
"2539","3","between","93","93"
"2545","3","between","57","57"
"2544","3","between","89","89"
"2550","3","between","39","39"
"2546","3","between","76","76"
"2548","3","between","71","71"
"2549","3","between","76","76"
"2547","3","between","115","115"
"2552","3","between","62","62"
"2551","3","between","137","137"
"2554","3","between","39","39"
"2553","3","between","101","101"
"2556","3","between","46","46"
"2557","3","between","55","55"
"2555","3","between","118","118"
"2558","3","between","51","51"
"2559","3","between","52","52"
"2560","3","between","37","37"
"2561","3","between","42","42"
"2562","3","between","54","54"
"2564","3","between","63","63"
"2567","3","between","52","52"
"2563","3","between","106","106"
"2566","3","between","57","57"
"2565","3","between","88","88"
"2569","3","between","63","63"
"2568","3","between","128","128"
"2570","3","between","61","61"
"2571","3","between","59","59"
"2575","3","between","52","52"
"2572","3","between","77","77"
"2573","3","between","92","92"
"2576","3","between","81","81"
"2574","3","between","142","142"
"2578","3","between","73","73"
"2577","3","between","88","88"
"2579","3","between","66","66"
"2582","3","between","60","60"
"2580","3","between","70","70"
"2581","3","between","95","95"
"2585","3","between","52","52"
"2584","3","between","67","67"
"2583","3","between","94","94"
"2586","3","between","73","73"
"2587","3","between","52","52"
"2588","3","between","65","65"
"2590","3","between","74","74"
"2591","3","between","60","60"
"2592","3","between","50","50"
"2589","3","between","133","133"
"2593","3","between","70","70"
"2594","3","between","84","84"
"2595","3","between","93","93"
"2596","3","between","77","77"
"2597","3","between","40","40"
"2598","3","between","54","54"
"2599","3","between","78","78"
"2601","3","between","54","54"
"2602","3","between","46","46"
"2600","3","between","88","88"
"2603","3","between","62","62"
"2604","3","between","60","60"
"2605","3","between","62","62"
"2606","3","between","61","61"
"2607","3","between","54","54"
"2610","3","between","56","56"
"2609","3","between","80","80"
"2608","3","between","104","104"
"2611","3","between","95","95"
"2613","3","between","62","62"
"2614","3","between","55","55"
"2612","3","between","82","82"
"2615","3","between","48","48"
"2617","3","between","68","68"
"2616","3","between","68","68"
"2618","3","between","73","73"
"2619","3","between","42","42"
"2620","3","between","43","43"
"2622","3","between","51","51"
"2621","3","between","123","123"
"2624","3","between","66","66"
"2623","3","between","104","104"
"2625","3","between","75","75"
"2626","3","between","97","97"
"2629","3","between","55","55"
"2627","3","between","66","66"
"2628","3","between","70","70"
"2630","3","between","59","59"
"2631","3","between","66","66"
"2632","3","between","76","76"
"2633","3","between","80","80"
"2635","3","between","50","50"
"2636","3","between","66","66"
"2634","3","between","107","107"
"2637","3","between","84","84"
"2638","3","between","111","111"
"2641","3","between","81","81"
"2639","3","between","105","105"
"2640","3","between","110","110"
"2642","3","between","82","82"
"2645","3","between","51","51"
"2643","3","between","51","51"
"2644","3","between","110","110"
"2646","3","between","74","74"
"2648","3","between","64","64"
"2647","3","between","53","53"
"2649","3","between","62","62"
"2650","3","between","81","81"
"2653","3","between","45","45"
"2652","3","between","120","120"
"2651","3","between","131","131"
"2654","3","between","69","69"
"2655","3","between","82","82"
"2657","3","between","72","72"
"2656","3","between","106","106"
"2661","3","between","52","52"
"2660","3","between","52","52"
"2658","3","between","116","116"
"2659","3","between","134","134"
"2663","3","between","63","63"
"2662","3","between","81","81"
"2664","3","between","56","56"
"2665","3","between","65","65"
"2668","3","between","46","46"
"2666","3","between","57","57"
"2667","3","between","82","82"
"2670","3","between","48","48"
"2669","3","between","77","77"
"2671","3","between","51","51"
"2673","3","between","65","65"
"2675","3","between","60","60"
"2672","3","between","125","125"
"2676","3","between","85","85"
"2674","3","between","100","100"
"2677","3","between","62","62"
"2678","3","between","52","52"
"2679","3","between","78","78"
"2681","3","between","60","60"
"2680","3","between","69","69"
"2682","3","between","76","76"
"2684","3","between","72","72"
"2686","3","between","55","55"
"2683","3","between","98","98"
"2685","3","between","109","109"
"2687","3","between","87","87"
"2689","3","between","68","68"
"2690","3","between","56","56"
"2688","3","between","106","106"
"2691","3","between","65","65"
"2692","3","between","70","70"
"2694","3","between","66","66"
"2695","3","between","82","82"
"2693","3","between","158","158"
"2696","3","between","59","59"
"2698","3","between","66","66"
"2697","3","between","76","76"
"2699","3","between","57","57"
"2700","3","between","87","87"
"2701","3","between","77","77"
"2703","3","between","40","40"
"2702","3","between","57","57"
"2706","3","between","57","57"
"2704","3","between","101","101"
"2705","3","between","73","73"
"2707","3","between","57","57"
"2708","3","between","57","57"
"2709","3","between","84","84"
"2710","3","between","73","73"
"2711","3","between","105","105"
"2712","3","between","63","63"
"2713","3","between","64","64"
"2714","3","between","82","82"
"2715","3","between","95","95"
"2716","3","between","65","65"
"2717","3","between","86","86"
"2718","3","between","79","79"
"2720","3","between","46","46"
"2722","3","between","45","45"
"2721","3","between","64","64"
"2719","3","between","132","132"
"2723","3","between","72","72"
"2724","3","between","95","95"
"2726","3","between","59","59"
"2727","3","between","65","65"
"2728","3","between","71","71"
"2725","3","between","119","119"
"2729","3","between","94","94"
"2731","3","between","65","65"
"2732","3","between","35","35"
"2730","3","between","104","104"
"2733","3","between","51","51"
"2736","3","between","33","33"
"2734","3","between","57","57"
"2735","3","between","68","68"
"2737","3","between","47","47"
"2740","3","between","53","53"
"2738","3","between","104","104"
"2741","3","between","74","74"
"2742","3","between","72","72"
"2744","3","between","71","71"
"2743","3","between","61","61"
"2745","3","between","43","43"
"2739","3","between","203","203"
"2746","3","between","77","77"
"2748","3","between","57","57"
"2747","3","between","75","75"
"2749","3","between","71","71"
"2750","3","between","79","79"
"2752","3","between","79","79"
"2751","3","between","77","77"
"2753","3","between","95","95"
"2754","3","between","74","74"
"2755","3","between","85","85"
"2756","3","between","82","82"
"2757","3","between","83","83"
"2758","3","between","50","50"
"2760","3","between","78","78"
"2761","3","between","59","59"
"2759","3","between","80","80"
"2766","3","between","43","43"
"2763","3","between","52","52"
"2764","3","between","65","65"
"2762","3","between","120","120"
"2765","3","between","55","55"
"2769","3","between","56","56"
"2767","3","between","46","46"
"2768","3","between","75","75"
"2774","3","between","55","55"
"2771","3","between","103","103"
"2770","3","between","106","106"
"2773","3","between","83","83"
"2772","3","between","77","77"
"2776","3","between","44","44"
"2775","3","between","67","67"
"2778","3","between","48","48"
"2777","3","between","124","124"
"2779","3","between","73","73"
"2781","3","between","51","51"
"2780","3","between","87","87"
"2782","3","between","101","101"
"2784","3","between","47","47"
"2783","3","between","67","67"
"2785","3","between","55","55"
"2786","3","between","85","85"
"2787","3","between","63","63"
"2792","3","between","54","54"
"2789","3","between","77","77"
"2790","3","between","95","95"
"2788","3","between","83","83"
"2791","3","between","103","103"
"2793","3","between","75","75"
"2794","3","between","60","60"
"2795","3","between","81","81"
"2798","3","between","47","47"
"2797","3","between","48","48"
"2800","3","between","43","43"
"2796","3","between","88","88"
"2799","3","between","83","83"
"2801","3","between","79","79"
"2803","3","between","61","61"
"2802","3","between","75","75"
"2804","3","between","80","80"
"2808","3","between","67","67"
"2807","3","between","95","95"
"2806","3","between","103","103"
"2805","3","between","152","152"
"2809","3","between","73","73"
"2811","3","between","107","107"
"2812","3","between","75","75"
"2810","3","between","119","119"
"2815","3","between","40","40"
"2814","3","between","68","68"
"2813","3","between","99","99"
"2816","3","between","84","84"
"2819","3","between","57","57"
"2817","3","between","93","93"
"2818","3","between","73","73"
"2820","3","between","79","79"
"2821","3","between","44","44"
"2822","3","between","61","61"
"2823","3","between","88","88"
"2824","3","between","90","90"
"2825","3","between","57","57"
"2826","3","between","59","59"
"2829","3","between","45","45"
"2827","3","between","97","97"
"2828","3","between","88","88"
"2831","3","between","63","63"
"2833","3","between","69","69"
"2830","3","between","131","131"
"2834","3","between","57","57"
"2832","3","between","89","89"
"2835","3","between","55","55"
"2837","3","between","70","70"
"2836","3","between","136","136"
"2838","3","between","72","72"
"2840","3","between","52","52"
"2842","3","between","46","46"
"2841","3","between","75","75"
"2843","3","between","46","46"
"2839","3","between","103","103"
"2844","3","between","110","110"
"2845","3","between","64","64"
"2847","3","between","61","61"
"2849","3","between","68","68"
"2850","3","between","73","73"
"2848","3","between","88","88"
"2846","3","between","113","113"
"2851","3","between","61","61"
"2852","3","between","65","65"
"2854","3","between","62","62"
"2853","3","between","57","57"
"2855","3","between","57","57"
"2856","3","between","89","89"
"2857","3","between","71","71"
"2859","3","between","81","81"
"2861","3","between","44","44"
"2858","3","between","144","144"
"2862","3","between","52","52"
"2863","3","between","60","60"
"2860","3","between","144","144"
"2864","3","between","58","58"
"2865","3","between","50","50"
"2866","3","between","60","60"
"2867","3","between","65","65"
"2870","3","between","47","47"
"2869","3","between","78","78"
"2871","3","between","43","43"
"2868","3","between","141","141"
"2872","3","between","49","49"
"2873","3","between","76","76"
"2874","3","between","94","94"
"2875","3","between","82","82"
"2878","3","between","53","53"
"2876","3","between","85","85"
"2880","3","between","55","55"
"2879","3","between","59","59"
"2877","3","between","91","91"
"2881","3","between","67","67"
"2886","3","between","39","39"
"2887","3","between","65","65"
"2883","3","between","78","78"
"2882","3","between","164","164"
"2885","3","between","82","82"
"2884","3","between","104","104"
"2888","3","between","114","114"
"2889","3","between","77","77"
"2892","3","between","49","49"
"2891","3","between","57","57"
"2893","3","between","69","69"
"2894","3","between","71","71"
"2890","3","between","82","82"
"2895","3","between","90","90"
"2897","3","between","67","67"
"2896","3","between","73","73"
"2899","3","between","58","58"
"2901","3","between","46","46"
"2900","3","between","82","82"
"2902","3","between","53","53"
"2898","3","between","105","105"
"2903","3","between","111","111"
"2906","3","between","53","53"
"2904","3","between","123","123"
"2905","3","between","100","100"
"2907","3","between","54","54"
"2908","3","between","54","54"
"2910","3","between","44","44"
"2909","3","between","55","55"
"2911","3","between","55","55"
"2912","3","between","52","52"
"2916","3","between","40","40"
"2914","3","between","75","75"
"2915","3","between","60","60"
"2917","3","between","57","57"
"2913","3","between","102","102"
"2918","3","between","46","46"
"2919","3","between","83","83"
"2920","3","between","40","40"
"2921","3","between","49","49"
"2922","3","between","47","47"
"2923","3","between","76","76"
"2925","3","between","66","66"
"2924","3","between","101","101"
"2926","3","between","76","76"
"2927","3","between","100","100"
"2929","3","between","73","73"
"2930","3","between","67","67"
"2928","3","between","75","75"
"2931","3","between","95","95"
"2932","3","between","84","84"
"2933","3","between","57","57"
"2934","3","between","63","63"
"2935","3","between","88","88"
"2938","3","between","80","80"
"2936","3","between","116","116"
"2939","3","between","86","86"
"2937","3","between","70","70"
"2941","3","between","73","73"
"2940","3","between","147","147"
"2942","3","between","86","86"
"2943","3","between","110","110"
"2944","3","between","59","59"
"2945","3","between","63","63"
"2947","3","between","64","64"
"2946","3","between","62","62"
"2948","3","between","112","112"
"2949","3","between","89","89"
"2950","3","between","91","91"
"2953","3","between","60","60"
"2955","3","between","39","39"
"2951","3","between","95","95"
"2954","3","between","84","84"
"2952","3","between","123","123"
"2956","3","between","37","37"
"2961","3","between","70","70"
"2960","3","between","84","84"
"2957","3","between","117","117"
"2958","3","between","78","78"
"2959","3","between","107","107"
"2962","3","between","94","94"
"2963","3","between","69","69"
"2964","3","between","95","95"
"2965","3","between","61","61"
"2969","3","between","58","58"
"2967","3","between","70","70"
"2970","3","between","50","50"
"2966","3","between","85","85"
"2968","3","between","52","52"
"2971","3","between","145","145"
"2973","3","between","60","60"
"2972","3","between","92","92"
"2977","3","between","68","68"
"2974","3","between","80","80"
"2978","3","between","65","65"
"2975","3","between","83","83"
"2976","3","between","99","99"
"2981","3","between","52","52"
"2982","3","between","52","52"
"2983","3","between","75","75"
"2980","3","between","106","106"
"2979","3","between","164","164"
"2984","3","between","74","74"
"2985","3","between","75","75"
"2986","3","between","60","60"
"2988","3","between","53","53"
"2987","3","between","81","81"
"2990","3","between","75","75"
"2989","3","between","85","85"
"2991","3","between","81","81"
"2993","3","between","98","98"
"2994","3","between","88","88"
"2992","3","between","154","154"
"2995","3","between","41","41"
"2996","3","between","89","89"
"2997","3","between","65","65"
"2998","3","between","62","62"
"2999","3","between","93","93"
"3003","3","eigen","63","63"
"3000","3","between","82","82"
"3002","3","eigen","114","114"
"3001","3","eigen","83","83"
"3004","3","eigen","80","80"
"3006","3","eigen","56","56"
"3008","3","eigen","54","54"
"3005","3","eigen","72","72"
"3007","3","eigen","59","59"
"3010","3","eigen","47","47"
"3009","3","eigen","72","72"
"3012","3","eigen","93","93"
"3011","3","eigen","115","115"
"3014","3","eigen","53","53"
"3015","3","eigen","44","44"
"3013","3","eigen","77","77"
"3016","3","eigen","72","72"
"3018","3","eigen","55","55"
"3017","3","eigen","94","94"
"3020","3","eigen","41","41"
"3021","3","eigen","65","65"
"3019","3","eigen","87","87"
"3023","3","eigen","71","71"
"3024","3","eigen","32","32"
"3022","3","eigen","100","100"
"3025","3","eigen","56","56"
"3026","3","eigen","57","57"
"3027","3","eigen","101","101"
"3029","3","eigen","77","77"
"3028","3","eigen","82","82"
"3030","3","eigen","81","81"
"3031","3","eigen","85","85"
"3032","3","eigen","59","59"
"3034","3","eigen","59","59"
"3033","3","eigen","71","71"
"3035","3","eigen","80","80"
"3037","3","eigen","63","63"
"3038","3","eigen","52","52"
"3036","3","eigen","78","78"
"3040","3","eigen","38","38"
"3039","3","eigen","68","68"
"3041","3","eigen","60","60"
"3042","3","eigen","65","65"
"3043","3","eigen","63","63"
"3044","3","eigen","55","55"
"3046","3","eigen","50","50"
"3045","3","eigen","82","82"
"3047","3","eigen","51","51"
"3048","3","eigen","89","89"
"3050","3","eigen","73","73"
"3049","3","eigen","108","108"
"3051","3","eigen","82","82"
"3053","3","eigen","72","72"
"3052","3","eigen","90","90"
"3054","3","eigen","73","73"
"3055","3","eigen","56","56"
"3056","3","eigen","56","56"
"3057","3","eigen","53","53"
"3059","3","eigen","73","73"
"3061","3","eigen","78","78"
"3060","3","eigen","103","103"
"3058","3","eigen","104","104"
"3063","3","eigen","86","86"
"3062","3","eigen","94","94"
"3065","3","eigen","58","58"
"3064","3","eigen","85","85"
"3066","3","eigen","54","54"
"3067","3","eigen","101","101"
"3068","3","eigen","109","109"
"3069","3","eigen","104","104"
"3072","3","eigen","40","40"
"3071","3","eigen","75","75"
"3070","3","eigen","87","87"
"3073","3","eigen","112","112"
"3074","3","eigen","103","103"
"3076","3","eigen","63","63"
"3075","3","eigen","88","88"
"3078","3","eigen","68","68"
"3077","3","eigen","123","123"
"3081","3","eigen","40","40"
"3080","3","eigen","65","65"
"3079","3","eigen","132","132"
"3082","3","eigen","63","63"
"3083","3","eigen","91","91"
"3084","3","eigen","77","77"
"3085","3","eigen","70","70"
"3088","3","eigen","40","40"
"3086","3","eigen","70","70"
"3087","3","eigen","86","86"
"3091","3","eigen","33","33"
"3089","3","eigen","115","115"
"3092","3","eigen","72","72"
"3090","3","eigen","102","102"
"3095","3","eigen","62","62"
"3096","3","eigen","70","70"
"3094","3","eigen","109","109"
"3093","3","eigen","165","165"
"3098","3","eigen","75","75"
"3097","3","eigen","103","103"
"3099","3","eigen","83","83"
"3100","3","eigen","67","67"
"3101","3","eigen","63","63"
"3103","3","eigen","61","61"
"3102","3","eigen","70","70"
"3105","3","eigen","76","76"
"3104","3","eigen","76","76"
"3106","3","eigen","67","67"
"3107","3","eigen","55","55"
"3108","3","eigen","53","53"
"3111","3","eigen","45","45"
"3110","3","eigen","74","74"
"3109","3","eigen","113","113"
"3114","3","eigen","57","57"
"3112","3","eigen","87","87"
"3115","3","eigen","96","96"
"3113","3","eigen","131","131"
"3116","3","eigen","88","88"
"3119","3","eigen","58","58"
"3118","3","eigen","66","66"
"3117","3","eigen","79","79"
"3120","3","eigen","87","87"
"3121","3","eigen","96","96"
"3123","3","eigen","60","60"
